"","id","nom_estab","raz_social","codigo_act","nombre_act","per_ocu","tipo_vial","nom_vial","tipo_v_e_1","nom_v_e_1","tipo_v_e_2","nom_v_e_2","tipo_v_e_3","nom_v_e_3","numero_ext","letra_ext","edificio","edificio_e","numero_int","letra_int","tipo_asent","nomb_asent","tipoCenCom","nom_CenCom","num_local","cod_postal","cve_ent","entidad","cve_mun","municipio","cve_loc","localidad","ageb","manzana","telefono","correoelec","www","tipoUniEco","latitud","longitud","fecha_alta"
"4684",2917370,"DAGUSA REPRESENTACIONES","DAGUSA REPRESENTACIONES INDUSTRIALES, S.A. DE C.V.",434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","6 a 10 personas","CALLE","IGNACIO LUIS VALLARTA","CALLE","SANTIAGO TAPIA","CALLE","ISAAC GARZA","CALLE","RAMÓN CORONA",520,NA,NA,NA,NA,NA,"COLONIA","CENTRO",NA,NA,NA,64000,"19","NUEVO LEÓN","039","Monterrey","0001","Monterrey","1474","015","8183740852","DAGUSARI@GMAIL.COM",NA,"Fijo",25.68148935,-100.32622266,"JULIO 2010"
"4685",2997801,"DIMAY CENTRO NATURISTA","CENTROS NATURISTAS DIMAY, S.A. DE C.V.",434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","0 a 5 personas","CALLE","ZARAGOZA","CALLE","20 DE NOVIEMBRE","CALLE","PROGRESO","CALLE","JUÁREZ",0,"SN",NA,NA,NA,NA,"COLONIA","ZONA CENTRO",NA,NA,NA,67480,"19","NUEVO LEÓN","009","Cadereyta Jiménez","0001","Cadereyta Jiménez","0424","018",NA,NA,NA,"Fijo",25.59274955,-100.0017389,"DICIEMBRE 2014"
"4686",2929093,"EFOJARDIN, S.A. DE C.V.","EFOJARDIN, S.A. DE C.V.",435110,"Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca","11 a 30 personas","AVENIDA","GENERAL BERNARDO REYES","CALLE","PEDRO CELESTINO NEGRETE","CALLE","LICENCIADO MIGUEL DOMÍNGUEZ","CALLE","JULIÁN VILLAGRÁN",1304,NA,NA,NA,NA,NA,"COLONIA","LA INDUSTRIAL",NA,NA,NA,64440,"19","NUEVO LEÓN","039","Monterrey","0001","Monterrey","1243","008","8117673300",NA,NA,"Fijo",25.68844475,-100.32286847,"JULIO 2010"
"4687",2930280,"EQUIPOS FORESTALES Y DE JARDÍN","EQUIPOS FORESTALES Y DE JARDÍN",435110,"Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca","0 a 5 personas","AVENIDA","ADOLFO RUIZ CORTINES","CALLE","RUIZ CORTINES","CALLE","POPOCATEPETO","CALLE","CHARCAS",3140,NA,NA,NA,NA,NA,"COLONIA","MITRAS CENTRO",NA,NA,NA,64460,"19","NUEVO LEÓN","039","Monterrey","0001","Monterrey","0885","026","8183461497",NA,NA,"Fijo",25.70470157,-100.35006611,"JULIO 2010"
"4688",3030592,"EQUIPOS LEVISA",NA,435110,"Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca","0 a 5 personas","CALLE","GENERAL IGNACIO ALLENDE","CALLE","ALTAMIRANO","CALLE","GUILLERMO PRIETO","CALLE","JOSÉ MARÍA MORELOS",305,NA,NA,NA,NA,NA,"COLONIA","CENTRO",NA,NA,NA,67350,"19","NUEVO LEÓN","004","Allende","0001","Ciudad de Allende","024A","027","8262684025",NA,NA,"Fijo",25.28197335,-100.02250534,"JULIO 2010"
"4689",3029504,"EVANSA EQUIPOS Y MAQUINARIA E IRRIGACIÓN","EVANSA EQUIPOS Y MAQUINARIA E IRRIGACION, S.A. DE C.V.",435110,"Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca","6 a 10 personas","CALLE","NARDO","CALLE","CIPRÉS","CALLE","PRIVADA CIPRÉS","CALLE","CIPRÉS",809,NA,NA,NA,NA,NA,"COLONIA","MODERNA",NA,NA,NA,64530,"19","NUEVO LEÓN","039","Monterrey","0001","Monterrey","1012","015","8183511951","ENMISA@PROGIGY.NT.MX",NA,"Fijo",25.70122981,-100.29190835,"JULIO 2010"
"4690",6446886,"EXPERT GREEN",NA,434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","0 a 5 personas","CALLE","RÍO MISSISSIPI","CALLE","RÍO GRIJALVA","CALLE","RÍO TAMAZUNCHALE",NA,"NINGUNO",105,NA,NA,NA,NA,NA,"COLONIA","MAZANA",NA,NA,NA,66220,"19","NUEVO LEÓN","019","San Pedro Garza García","0001","San Pedro Garza García","0083","005","8184018125",NA,NA,"Fijo",25.65910876,-100.36783444,"JULIO 2010"
"4691",6737058,"FOMENTO BIOTECNOLOGICO","FOMENTO BIOTECNOLOGICO AMBIENTAL SA DE CV",434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","11 a 30 personas","CALLE","MONCLOVA","CALLE","JOSÉ MARIANO JIMÉNEZ","CALLE","TUXPAN","CALLE","TRIUNFO DE LA REPÚBLICA",105,NA,NA,NA,NA,NA,"COLONIA","PARAÍSO",NA,NA,NA,67140,"19","NUEVO LEÓN","026","Guadalupe","0001","Guadalupe","0425","027",NA,NA,NA,"Fijo",25.67498384,-100.27051202,"OCTUBRE 2016"
"4692",2991003,"FUMIGACIONES TERMITEX",NA,434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","0 a 5 personas","CALLE","ZACATECAS","CALLE","TEPEYAC","CALLE","CASTELAR","CALLE","QUERÉTARO",840,NA,NA,NA,NA,NA,"COLONIA","INDEPENDENCIA",NA,NA,NA,64720,"19","NUEVO LEÓN","039","Monterrey","0001","Monterrey","1898","006","8181908061",NA,NA,"Fijo",25.65714953,-100.31617036,"DICIEMBRE 2014"
"4693",6368230,"GRUPO INDUSTRIAL DAVASA SA DE CV","GRUPO INDUSTRIAL DAVASA SA DE CV",435110,"Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca","11 a 30 personas","AVENIDA","ADOLFO RUIZ CORTINES","AVENIDA","J. J. LOZANO","AVENIDA","CHURUBUSCO","CALLE","DE LOS ANDES",3261,NA,NA,NA,NA,NA,"COLONIA","INDUSTRIAL BENITO JUÁREZ",NA,NA,NA,66517,"19","NUEVO LEÓN","039","Monterrey","0001","Monterrey","1116","006",NA,NA,NA,"Fijo",25.70367106,-100.2725844,"JULIO 2010"
"4694",3009418,"I TREVIÑO SUCESOR Y COMPAÑIA, S.A. DE C.V.","I TREVIÑO SUCESOR Y COMPAÑIA, S.A. DE C.V.",434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","0 a 5 personas","AVENIDA","ALFONSO REYES","CALLE","MAR JÓNICO","ANDADOR","MAR CASPIO","CALLE","LAGO DE CHAPALA",1905,NA,NA,NA,NA,NA,"FRACCIONAMIENTO","BERNARDO REYES",NA,NA,NA,64280,"19","NUEVO LEÓN","039","Monterrey","0001","Monterrey","0654","004","8183728255",NA,NA,"Fijo",25.71858791,-100.33509711,"DICIEMBRE 2014"
"4695",2935641,"IMAISA","IMPULSORA AGROPECUARIA E INDUSTRIAL S.A. SE, C.V.",434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","0 a 5 personas","AVENIDA","MANUEL L. BARRAGÁN","CALLE","ILLINOIS","CALLE","BOSTON","CALLE","OREGON",0,"SN",NA,NA,NA,NA,"FRACCIONAMIENTO","KENNEDY",NA,NA,NA,64260,"19","NUEVO LEÓN","039","Monterrey","0001","Monterrey","0349","032","8183764712","K_SILVA@IMAISA.COM.MX","WWW.IMAISA.COM.MX","Fijo",25.73112098,-100.31643143,"MARZO 2011"
"4696",6269606,"IMAISA SUCURSAL ANAHUAC","IMPULSORA AGROPECUARIA E INDUSTRIAL SA DE CV",434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","0 a 5 personas","AVENIDA","MANUEL L. BARRAGÁN","CALLE","ILLINOIS","CALLE","BOSTON","CALLE","OREGÓN",6375,"NORTE",NA,NA,NA,NA,"HACIENDA","KENNEDY",NA,NA,NA,66460,"19","NUEVO LEÓN","039","Monterrey","0001","Monterrey","0349","032","018183764712","RH@IMAISA.COM.MX","WWW.IMAISA.COM.MX","Fijo",25.73113022,-100.31642839,"DICIEMBRE 2014"
"4697",3022918,"IMAISA SUCURSAL VALLE","IMPULSORA AGROPECUARIA E INDUSTRIAL SA DE CV",434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","0 a 5 personas","AVENIDA","JOSÉ VASCONCELOS","CALLE","MANUEL DOBLADO","CALLE","DEGOLLADO","CALLE","LÁZARO GARZA AYALA",1432,"PONIENTE",NA,NA,NA,NA,"COLONIA","MIRA SIERRA",NA,NA,NA,66236,"19","NUEVO LEÓN","019","San Pedro Garza García","0001","San Pedro Garza García","0153","036","018183366650","RH@IMAISA.COM.MX","WWW.IMAISA.COM.MX","Fijo",25.65813349,-100.39159294,"DICIEMBRE 2014"
"4698",6739325,"IMPORTADORA Y EXPORTADORA FERRETERA TOP TOOLS","IMPORTADORA Y EXPORTADORA FERRETERA TOP TOOLS SA DE CV",435110,"Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca","0 a 5 personas","AVENIDA","ABRAHAM LINCOLN","AVENIDA","MARÍA DE JESÚS CANDÍA","CALLE","LEÓN XIII","CALLE","SAN FELIPE",5325,NA,NA,NA,NA,NA,"COLONIA","ÁLVARO OBREGÓN",NA,NA,NA,64150,"19","NUEVO LEÓN","039","Monterrey","0001","Monterrey","4110","001",NA,NA,NA,"Fijo",25.72770092,-100.36826143,"OCTUBRE 2016"
"4699",6269574,"IMPULSORA AGROPECUARIA INDUSTRIAL SA DE CV","IMPULSORA AGROPECUARIA E INDUSTRIAL SA DE CV",434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","11 a 30 personas","AVENIDA","DOCTOR IGNACIO MORONES PRIETO","AVENIDA","VENUSTIANO CARRANZA",NA,"MARTÍN DE ZAVALA","CALLE","16 DE SEPTIEMBRE",1910,NA,NA,NA,NA,NA,"COLONIA","NUEVAS COLONIAS",NA,NA,NA,64710,"19","NUEVO LEÓN","039","Monterrey","0001","Monterrey","185A","012",NA,NA,NA,"Fijo",25.66577674,-100.33461285,"JULIO 2010"
"4700",2951473,"INDUSTRIAL Y COMERCIAL GAGU, S.A. DE C.V.","INDUSTRIAL Y COMERCIAL GAGU, S.A. DE C.V.",434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","0 a 5 personas","CARRETERA","CARRETERA A MONCLOVA","PRIVADA","DIEZ","CALLE","RAMIRO ESCAMILLA","CALLE","NINGUNO",0,"SN",NA,NA,NA,NA,"COLONIA","ANDRÉS CABALLERO",NA,NA,NA,66056,"19","NUEVO LEÓN","021","General Escobedo","0001","Ciudad General Escobedo","0787","010",NA,NA,NA,"Fijo",25.82852146,-100.30465625,"DICIEMBRE 2014"
"4701",2967083,"INTEGRADORA DE INSUMOS DEL NORESTE",NA,435110,"Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca","51 a 100 personas","AVENIDA","FIDEL VELÁZQUEZ","AVENIDA","GOLFO PÉRSICO","CALLE","RÍO SENA","CALLE","RÍO MOSELA",1513,NA,NA,NA,NA,NA,"COLONIA","CENTRAL",NA,NA,NA,64190,"19","NUEVO LEÓN","039","Monterrey","0001","Monterrey","0546","025",NA,NA,NA,"Fijo",25.71889459,-100.34115256,"DICIEMBRE 2014"
"4702",6796923,"INTEGRADORA DE INSUMOS DEL NORESTE, SA DE CV","INTEGRADORA DE INSUMOS DEL NORESTE, SA DE CV",435110,"Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca","31 a 50 personas","CARRETERA","CARR. A COLOMBIA","CALLE","DE LOS ELIZONDO","Calle","NINGUNO","CALLE","DE LOS ELIZONDO",345,NA,NA,NA,NA,NA,"NINGUNO","NINGUNO",NA,NA,NA,65500,"19","NUEVO LEÓN","045","Salinas Victoria","0001","Salinas Victoria","0308","001","8183053000","MARIO.GAMEZ@INTEGRADORA.COM.MX",NA,"Fijo",25.97094905,-100.282962,"NOVIEMBRE 2017"
"4703",3005869,"IQRH",NA,435110,"Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca","0 a 5 personas","AVENIDA","LICENCIADO ARTURO B. DE LA GARZA","CALLE","NUEVO MÉXICO","CALLE","PROFESOR B GARZA TREVIÑO",NA,"NINGUNO",1602,NA,NA,NA,NA,NA,"COLONIA","DEL MAESTRO",NA,NA,NA,64180,"19","NUEVO LEÓN","039","Monterrey","0001","Monterrey","0508","003","8183738553",NA,NA,"Fijo",25.72388994,-100.34925818,"JULIO 2010"
"4704",3050099,"IRRIGACIÓN TÉCNICA ,SA, DE C.V.","IRRIGACIÓN TÉCNICA, S.A. DE C.V.",435110,"Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca","11 a 30 personas","CALLE","CÓDIGO AGRARIO","CALLE","BANCO DE FOMENTO","CALLE","DECRETO PRESIDENCIAL","CALLE","1926",5213,"A",NA,NA,NA,NA,"COLONIA","PLUTARCO ELIAS CALLES",NA,NA,NA,64108,"19","NUEVO LEÓN","039","Monterrey","0001","Monterrey","3362","011","8183103704","IRRITEC@PRODIGY.NET.MX",NA,"Fijo",25.75043705,-100.38543249,"JULIO 2010"
"4705",2967201,"JG TRACTO PARTES Y REFACCIONES",NA,435110,"Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca","0 a 5 personas","AVENIDA","GENERAL BERNARDO REYES","CALLE","MARTÍN CARRERA","CALLE","JOSÉ MARIANO SALAS","CALLE","FELIPE GUERRA CASTRO",3317,NA,NA,NA,NA,NA,"COLONIA","NIÑO AARTILLERO",NA,NA,NA,64280,"19","NUEVO LEÓN","039","Monterrey","0001","Monterrey","0762","022","8183512291","JTRACTOPARTES@PRODIGY.NET.MX",NA,"Fijo",25.7068355,-100.32686216,"DICIEMBRE 2014"
"4706",6269301,"JOHN DEERE GALERIA","MOTORES Y TRACTORES DEL NORTE SA DE CV",435110,"Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca","0 a 5 personas","CARRETERA","SALTILLO - MATEHUALA KM 177","CARRETERA","SAN RAFAEL - LA HEDIONDILLA","CAMINO","AL MILAGRO",NA,"NINGUNO",NA,NA,NA,NA,NA,NA,"EJIDO","SAN RAFAEL",NA,NA,NA,67870,"19","NUEVO LEÓN","017","Galeana","0153","San Rafael","0799","031",NA,NA,NA,"Fijo",25.0292784,-100.55522492,"DICIEMBRE 2014"
"4707",6445523,"JOHN DEERE MAQRO",NA,435110,"Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca","0 a 5 personas","CARRETERA","CARRETERA MONTERREY-SALTILLO","CALLE","ANTIGUO CAMINO A VILLA DE GARCÍA","CALLE","DIONISIO DE HERRERA",NA,"NINGUNO",66,"KILÓMETRO",NA,NA,NA,NA,"COLONIA","ZIMEX",NA,NA,NA,66350,"19","NUEVO LEÓN","048","Santa Catarina","0001","Ciudad Santa Catarina","1134","013",NA,NA,NA,"Fijo",25.6855543,-100.47253801,"JULIO 2010"
"4708",6793978,"JOHN DEERE MOTRANOSA","MOTORES Y TRACTORES DEL NORTE SA DE CV",435110,"Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca","0 a 5 personas","CALLE","BRAVO",NA,"NINGUNO",NA,"NINGUNO",NA,"NINGUNO",101,NA,NA,NA,NA,NA,"NINGUNO","CENTRO",NA,NA,NA,67050,"19","NUEVO LEÓN","013","China","0001","China","0569","002",NA,NA,NA,"Fijo",25.7066721,-99.24463084,"MARZO 2017"
"4709",2968238,"MANUFACTURERA CENTURY SA DE CV","MANUFACTURERA CENTURY SA DE CV",435110,"Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca","6 a 10 personas","CALLE","AMADO NERVO","CALLE","VALENTÍN CANALIZO","CALLE","JOSÉ MANUEL HERRERA","CALLE","IGNACIO LÓPEZ RAYÓN",2631,NA,NA,NA,NA,NA,"COLONIA","BELLA VISTA",NA,NA,NA,64410,"19","NUEVO LEÓN","039","Monterrey","0001","Monterrey","096A","016",NA,NA,NA,"Fijo",25.7012066,-100.31971614,"DICIEMBRE 2014"
"4710",2996816,"MAQUINARIA Y EQUIPOS PARA JARDÍN","MAQUINARIA Y EQUIPOS PARA JARDIN, S.A. DE C.V.",435110,"Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca","6 a 10 personas","CALLE","NINGUNO",NA,"NINGUNO","CALLE","EL BARRO","CALLE","EL BARRO",0,"SN",NA,NA,NA,NA,"COLONIA","EL BARRO",NA,NA,NA,67300,"19","NUEVO LEÓN","039","Monterrey","0001","Monterrey","3184","003","8112912121",NA,NA,"Fijo",25.53027431,-100.21286613,"DICIEMBRE 2014"
"4711",2986468,"MARKET RECILCADORA DE PLÁSTICO",NA,435110,"Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca","0 a 5 personas","CALLE","CALANDRIA","AVENIDA","ELOY CAVAZOS","CALLE","1","AVENIDA","ELOY CAVAZOS",4000,NA,NA,NA,NA,NA,"COLONIA","CUESTA VERDE",NA,NA,NA,67180,"19","NUEVO LEÓN","026","Guadalupe","0001","Guadalupe","2046","006",NA,NA,NA,"Fijo",25.65446073,-100.21093153,"DICIEMBRE 2014"
"4712",3004339,"MEGAPARTES CIMARRÓN","MEGAPARTES CIMARRÓN, S.A. DE C.V.",435110,"Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca","11 a 30 personas","AVENIDA","ADOLFO RUÍZ CORTINES","CALLE","HÉRCULES","AVENIDA","LAS AMÉRICAS","CALLE","SÓCRATES",226,NA,NA,NA,NA,NA,"FRACCIONAMIENTO","HÉRCULES",NA,NA,NA,67120,"19","NUEVO LEÓN","026","Guadalupe","0001","Guadalupe","0073","001","8183774479","MEGAPARTESCIMARRON@HOTMAIL.COM",NA,"Fijo",25.70297879,-100.24865297,"JULIO 2010"
"4713",3024562,"MOTO EQUIPOS Y REFACCIONES",NA,435110,"Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca","11 a 30 personas","CALLE","CARLOS SALAZAR","CALLE","20 DE NOVIEMBRE","CALLE","XICOTÉNCATL","CALLE","GENERAL JERÓNIMO TREVIÑO",2013,NA,NA,NA,NA,NA,"COLONIA","CENTRO",NA,NA,NA,64000,"19","NUEVO LEÓN","039","Monterrey","0001","Monterrey","146A","035","8183476697","MOTOEQUIPO@PRODIGY.NET.MX","WWW.STIHLMONTERREY.COM","Fijo",25.6842802,-100.33174865,"JULIO 2010"
"4714",6269578,"MOTORES Y TRACTORES DEL NORTE","MOTORES Y TRACTORES DEL NORTE SA DE CV",435110,"Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca","0 a 5 personas","AVENIDA","CARLOS GARCÍA RODRÍGUEZ","AVENIDA","FRANCISCO I. MADERO","AVENIDA","MIGUEL HIDALGO Y COSTILLA","CALLE","BELISARIO DOMÍNGUEZ",110,NA,NA,NA,NA,NA,"COLONIA","ZONA CENTRO",NA,NA,NA,67700,"19","NUEVO LEÓN","033","Linares","0001","Linares","0561","022",NA,NA,NA,"Fijo",24.86465469,-99.56674213,"JULIO 2010"
"4715",6269530,"MOTORES Y TRACTORES DEL NORTE S A DE CV","MOTORES Y TRACTORES DEL NORTE SA DE CV",435110,"Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca","0 a 5 personas","CARRETERA","CARRETERA NACIONAL","CARRETERA","GREGORIO RAMÍREZ","CALLE","CECILIO DE LA GARZA","CALLE","GÓMEZ FARÍAS",400,NA,NA,NA,NA,NA,"COLONIA","ZONA CENTRO",NA,NA,NA,65210,"19","NUEVO LEÓN","044","Sabinas Hidalgo","0001","Ciudad Sabinas Hidalgo","0508","018",NA,NA,NA,"Fijo",26.50922338,-100.17456927,"JULIO 2010"
"4716",6269638,"MOTORES Y TRACTORES DEL NORTE SA DE CV","MOTORES Y TRACTORES DEL NORTE SA DE CV",435110,"Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca","0 a 5 personas","CALLE","DURANGO","CALLE","CUAUHTÉMOC","CALLE","BOLÍVAR","CALLE","DIEGO DE MONTEMAYOR",33,"B1",NA,NA,NA,NA,"COLONIA","ZONA CENTRO",NA,NA,NA,67850,"19","NUEVO LEÓN","017","Galeana","0001","Galeana","0318","011",NA,NA,NA,"Fijo",24.82493439,-100.07457522,"JULIO 2010"
"4717",2927382,"MOTOSIERRAS Y PROVEDORAS DEL NORTE",NA,435110,"Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca","6 a 10 personas","AVENIDA","GENERAL BERNARDO REYES","CALLE","GENERAL JOSÉ JOAQUÍN HERRERA","CALLE","GENERAL MANUEL GÓMEZ PEDRAZA","CALLE","GENERAL JOSÉ JOAQUÍN HERRERA",2001,NA,NA,NA,NA,NA,"COLONIA","INDUSTRIAL",NA,NA,NA,64440,"19","NUEVO LEÓN","039","Monterrey","0001","Monterrey","1224","025","8183721165",NA,NA,"Fijo",25.69504445,-100.32430278,"JULIO 2010"
"4718",2947807,"PERFILES CONCORDIA",NA,435110,"Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca","0 a 5 personas","AVENIDA","DE LA CONCORDIA","CALLE","ÁLAMO","CALLE","ÁLAMO NORTE","CALLE","ÁLAMO",0,"SN",NA,NA,NA,NA,"FRACCIONAMIENTO","BOSQUE REAL 3ER SECTOR",NA,NA,NA,66637,"19","NUEVO LEÓN","006","Apodaca","0001","Ciudad Apodaca","1308","005","8182441818",NA,NA,"Fijo",25.78542883,-100.24358737,"DICIEMBRE 2014"
"4719",3031889,"PLAGATROL, S.A. DE C.V.","PLAGATROL, S.A. DE C.V.",434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","6 a 10 personas","CALLE","LICENCIADO ADOLFO RUIZ CORTINES","CALLE","RAFAEL GARZA","AVENIDA","CONSTITUYENTES DE NUEVO LEÓN","CALLE","NINGUNO",228,NA,NA,NA,NA,NA,"COLONIA","INDUSTRIAS DEL VIDRIO",NA,NA,NA,66490,"19","NUEVO LEÓN","046","San Nicolás de los Garza","0001","San Nicolás de los Garza","0381","054","8183797200",NA,NA,"Fijo",25.70315957,-100.26329061,"JULIO 2010"
"4720",2996408,"PMR EQUIPOS Y REFACIONES","PODADORAS MOTOSIERRAS Y REFACCIONES, S.A. DE C.V.",435110,"Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca","0 a 5 personas","AVENIDA","EUGENIO GARZA SADA","CALLE","PABLO QUIROGA","CALLE","BONIFACIO SALINAS LEAL","CALLE","EDUARDO LIVAS",6052,NA,NA,NA,NA,NA,"COLONIA","MEDEROS",NA,NA,NA,64890,"19","NUEVO LEÓN","039","Monterrey","0001","Monterrey","3767","021","83557491","GVENTAS@PMR.COM.MX","WWW.PMR.COM.MX","Fijo",25.60938414,-100.27056771,"DICIEMBRE 2014"
"4721",2931111,"PODADORAS, MOTOSIERRAS Y REFACCIONES, S.A. DE C.V.","PODADORAS, MOTOSIERRAS Y REFACCIONES, S.A. DE C.V.",435110,"Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca","0 a 5 personas","AVENIDA","CRISTÓBAL COLÓN","CALLE","NUEVA ROSITA","CALLE","IDELFONSO VÁZQUEZ","CALLE","JOSÉ MARTÍ",3005,NA,NA,NA,NA,NA,"COLONIA","NUEVA MADERO",NA,NA,NA,64560,"19","NUEVO LEÓN","039","Monterrey","0001","Monterrey","1385","015","018183557461","VENTAS@PMR.COM.MX","WWW.PMR.COM.MX","Fijo",25.6838779,-100.28500795,"JUNIO 2012"
"4722",2937876,"PROANSA S.A. DE C.V.","PROANSA, S.A. DE C.V.",435110,"Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca","11 a 30 personas","CARRETERA","CARRETERA MONTERREY-SALTILLO","CALLE","SAN ISIDRO",NA,"NINGUNO",NA,"NINGUNO",65,"KM",NA,NA,NA,"SN","COLONIA","NORBERTO AGUIRRE","CENTRAL DE ABASTO","MERCADO DE ABASTOS DEL PONIENTE SANTA CATARINA","87 Y 88",66367,"19","NUEVO LEÓN","048","Santa Catarina","0001","Ciudad Santa Catarina","016A","002","8183909804",NA,NA,"Fijo",25.68561854,-100.4658438,"JULIO 2010"
"4723",3045640,"PROVEEDORA DE SEMILLAS CAVAZOS",NA,434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","0 a 5 personas","CALLE","BENITO JUÁREZ","CALLE","MARIANO ABASOLO","CALLE","IGNACIO ALDAMA","CALLE","MIGUEL HIDALGO",0,"SN",NA,NA,NA,NA,"COLONIA","CENTRO",NA,NA,NA,67400,"19","NUEVO LEÓN","022","General Terán","0001","Ciudad General Terán","0290","017","8262670062",NA,NA,"Fijo",25.25740352,-99.68316997,"JULIO 2010"
"4724",6368286,"PUBLIC HEALTH SUPPLY AND EQUIPIMENT DE MEXICO SA DE CV","PUBLIC HEALTH SUPPLY AND EQUIPIMENT DE MEXICO SA DE CV",434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","11 a 30 personas","AVENIDA","FUNDIDORA","AVENIDA","FRANCISCO I. MADERO","AVENIDA","CONSTITUCIÓN","CALLE","CRISTÓBAL COLÓN",501,NA,NA,"1ER NIVEL",NA,NA,"COLONIA","OBRERA","PLAZUELAS COMERCIALES","CINTERMEX O FUNDIDORA","80",64010,"19","NUEVO LEÓN","039","Monterrey","0001","Monterrey","2716","001",NA,NA,NA,"Fijo",25.67615033,-100.28999522,"JULIO 2010"
"4725",2973304,"QBO STORE","QBO STORE, S.A. DE C.V.",435110,"Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca","0 a 5 personas","AVENIDA","LICENCIADO BENITO JUÁREZ","CALLE","SANTIAGO TAPIA","CALLE","MANUEL MARÍA DEL LLANO","CALLE","VICENTE GUERRERO",0,"SN",NA,NA,NA,NA,"COLONIA","CENTRO",NA,NA,NA,64000,"19","NUEVO LEÓN","039","Monterrey","0001","Monterrey","1544","021","8183753619","QBOSTOREMONTERREY@Q-BO.COM.MX",NA,"Fijo",25.67906868,-100.31388214,"DICIEMBRE 2014"
"4726",2991293,"QUÍMICA DEL GOLFO",NA,434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","0 a 5 personas","CALLE","RÍO MISSISSIPI","CALLE","RÍO GRIJALVA","CALLE","RÍO TAMAZUNCHALE","CALLE","RÍO ORINOCO",179,NA,NA,NA,NA,NA,"COLONIA","COLONIA DEL VALLE",NA,NA,NA,66220,"19","NUEVO LEÓN","019","San Pedro Garza García","0001","San Pedro Garza García","0083","005","8183353543",NA,NA,"Fijo",25.65844883,-100.36556927,"DICIEMBRE 2014"
"4727",6217419,"QUÍMICA DEL NORTE","QUÍMICA DEL NORTE, S.A. DE C.V.",434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","0 a 5 personas","AVENIDA","EUGENIO GARZA SADA","CALLE","CAPRICORNIO","CALLE","LINCE","CALLE","DRACO",3755,"G-4",NA,NA,NA,NA,"COLONIA","CONTRY",NA,"PLAZA LA SILLA",NA,64860,"19","NUEVO LEÓN","039","Monterrey","0001","Monterrey","2190","009",NA,NA,NA,"Fijo",25.63629072,-100.28264404,"JULIO 2010"
