"","id","nom_estab","raz_social","codigo_act","nombre_act","per_ocu","tipo_vial","nom_vial","tipo_v_e_1","nom_v_e_1","tipo_v_e_2","nom_v_e_2","tipo_v_e_3","nom_v_e_3","numero_ext","letra_ext","edificio","edificio_e","numero_int","letra_int","tipo_asent","nomb_asent","tipoCenCom","nom_CenCom","num_local","cod_postal","cve_ent","entidad","cve_mun","municipio","cve_loc","localidad","ageb","manzana","telefono","correoelec","www","tipoUniEco","latitud","longitud","fecha_alta","tipo_comercio"
"332",4561936,"TOSTADO Y EMPAQUETADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","30","CALLE","37","CALLE","33","CALLE","28",0,"SN",NA,NA,NA,NA,"COLONIA","20 DE NOVIEMBRE",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","014A","020",NA,NA,NA,"Fijo",20.26335546,-89.35391995,"JULIO 2010","Empacadora"
"333",4561943,"TOSTADO Y EMPAQUETADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","33","CALLE","30","CALLE","32","CALLE","31",0,"SN",NA,NA,NA,NA,"COLONIA","20 DE NOVIEMBRE",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","014A","025",NA,NA,NA,"Fijo",20.26443013,-89.3538213,"DICIEMBRE 2014","Empacadora"
"334",4561945,"TOSTADO Y EMPAQUETADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","33","CALLE","30","CALLE","32","CALLE","31",0,"SN",NA,NA,NA,NA,"COLONIA","20 DE NOVIEMBRE",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","014A","025",NA,NA,NA,"Fijo",20.26487166,-89.35432141,"DICIEMBRE 2014","Empacadora"
"335",4561946,"TOSTADO Y EMPAQUETADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","32","CALLE","31","CALLE","33","CALLE","30",0,"SN",NA,NA,NA,NA,"COLONIA","20 DE NOVIEMBRE",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","014A","025",NA,NA,NA,"Fijo",20.26551149,-89.35422877,"DICIEMBRE 2014","Empacadora"
"336",4561949,"TOSTADO Y EMPAQUETADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","32","CALLE","31","CALLE","33","CALLE","30",0,"SN",NA,NA,NA,NA,"COLONIA","20 DE NOVIEMBRE",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","014A","025",NA,NA,NA,"Fijo",20.26595366,-89.35397347,"DICIEMBRE 2014","Empacadora"
"337",4561950,"TOSTADO Y EMPAQUETADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","33","CALLE","30","CALLE","32","CALLE","37",0,"SN",NA,NA,NA,NA,"COLONIA","20 DE NOVIEMBRE",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","014A","024",NA,NA,NA,"Fijo",20.26452993,-89.35403038,"JULIO 2010","Empacadora"
"338",4561951,"TOSTADO Y EMPAQUETADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","37",NA,"NINGUNO","CALLE","30","CALLE","33",0,"SN",NA,NA,NA,NA,"COLONIA","20 DE NOVIEMBRE",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","014A","024",NA,NA,NA,"Fijo",20.26263197,-89.35559952,"DICIEMBRE 2014","Empacadora"
"339",4561952,"TOSTADO Y EMPAQUETADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","32","CALLE","37","CALLE","33","CALLE","30",0,"SN",NA,NA,NA,NA,"COLONIA","20 DE NOVIEMBRE",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","014A","024",NA,NA,NA,"Fijo",20.26331309,-89.35548061,"DICIEMBRE 2014","Empacadora"
"340",4561955,"TOSTADO Y EMPAQUETADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","32","CALLE","37","CALLE","33","CALLE","30",0,"SN",NA,NA,NA,NA,"COLONIA","20 DE NOVIEMBRE",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","014A","024",NA,NA,NA,"Fijo",20.26464951,-89.35471549,"DICIEMBRE 2014","Empacadora"
"341",4561957,"TOSTADO Y EMPAQUETADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","NINGUNO","CALLE","28","CALLE","30","CALLE","31",0,"SN",NA,NA,NA,NA,"COLONIA","20 DE NOVIEMBRE",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","014A","013",NA,NA,NA,"Fijo",20.26546518,-89.35192483,"DICIEMBRE 2014","Empacadora"
"342",4561610,"TOSTADO Y EMPAQUETADO DE HOJAS DE PLATANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","22","CALLE","13",NA,"NINGUNO","PRIVADA","20",0,"SN",NA,NA,NA,NA,"COLONIA","CENTRO",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0116","012",NA,NA,NA,"Fijo",20.27049004,-89.34724698,"DICIEMBRE 2014","Empacadora"
"343",4561716,"TOSTADO Y EMPAQUETADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","17","CALLE","15","CALLE","16-A","CALLE","16-A",0,"SN",NA,NA,NA,NA,"COLONIA","SAN FRANCISCO",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0154","023",NA,NA,NA,"Fijo",20.26896753,-89.3436656,"DICIEMBRE 2014","Empacadora"
"344",4561588,"TOSTADO Y EMPAQUETADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","10","CALLE","29","CALLE","27","CALLE","27",0,"SN",NA,NA,NA,NA,"COLONIA","BENITO JUÁREZ",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0154","014",NA,NA,NA,"Fijo",20.26336721,-89.34236577,"DICIEMBRE 2014","Empacadora"
"345",4561732,"TOSTADO Y EMPAQUETADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","19","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","17",0,"SN",NA,NA,NA,NA,"COLONIA","BENITO JUÁREZ",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0173","002",NA,NA,NA,"Fijo",20.26741719,-89.33796287,"DICIEMBRE 2014","Empacadora"
"346",4561785,"TOSTADO Y EMPAQUETADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","26","CALLE","26","CALLE","11",NA,"NINGUNO",0,"SN",NA,NA,NA,NA,"COLONIA","CENTRO",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0116","010",NA,NA,NA,"Fijo",20.27226039,-89.34913284,"DICIEMBRE 2014","Empacadora"
"347",4561788,"TOSTADO Y EMPAQUETADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","26","CALLE","11","CALLE","15","CALLE","28",0,"SN",NA,NA,NA,NA,"COLONIA","CENTRO",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0116","009",NA,NA,NA,"Fijo",20.27064657,-89.34879015,"DICIEMBRE 2014","Empacadora"
"348",4561792,"TOSTADO Y EMPAQUETADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","PRIVADA","NINGUNO",NA,"NINGUNO","CALLE","26","CALLE","11",0,"SN",NA,NA,NA,NA,"COLONIA","SAN MATEO",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0116","007",NA,NA,NA,"Fijo",20.27190066,-89.34928236,"DICIEMBRE 2014","Empacadora"
"349",4501228,"TOSTADO Y EMPAQUETADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","16","CALLE","37","CALLE","35","CALLE","14",0,"SN",NA,NA,NA,NA,"COLONIA","HIDALGO",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0154","031",NA,NA,NA,"Fijo",20.25983767,-89.34595166,"JULIO 2010","Empacadora"
"350",4501322,"TOSTADO Y EMPAQUETADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","29","CALLE","6","CALLE","8","CALLE","27",0,"SN",NA,NA,NA,NA,"COLONIA","BENITO JUÁREZ",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0169","005",NA,NA,NA,"Fijo",20.26221101,-89.34159222,"JULIO 2010","Empacadora"
"351",4501323,"TOSTADO Y EMPAQUETADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","8","CALLE","27","CALLE","29","CALLE","6",0,"SN",NA,NA,NA,NA,"COLONIA","BENITO JUÁREZ",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0169","005",NA,NA,NA,"Fijo",20.26237744,-89.34167084,"JULIO 2010","Empacadora"
"352",4501326,"TOSTADO Y EMPAQUETADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","27","CALLE","4","CALLE","6","CALLE","29",0,"SN",NA,NA,NA,NA,"COLONIA","BENITO JUÁREZ",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0169","004",NA,NA,NA,"Fijo",20.26279683,-89.34017315,"JULIO 2010","Empacadora"
"353",4561500,"TOSTADO Y EMPAQUETADO DE HOJAS SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","41","CALLE","16","CALLE","18","CALLE","41",0,"SN",NA,NA,NA,NA,"COLONIA","HIDALGO",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0065","002",NA,NA,NA,"Fijo",20.25758645,-89.34758265,"DICIEMBRE 2014","Empacadora"
